sku		primary		consumer_unit_ean
313612		-1		1077044939581845
313896		-1		1077044939637535
319053		-1		1077044173903830
313629		0		1077044939637313
313891		0		1077044939630345
319055		-1		1077044173903878
313895		-1		1077044939637504
313615		-1		1077044939645929
163037		0		1079928531550332
163037		0		1074744682587172
163037		-1		1074744682576879
104547		-1		1073334163573681
124492		-1		1077044939075948
947537		-1		1077045841606473
462347		-1		1077040841634440
673585		0		1077044265575792
673585		0		1077044265699191
793774		-1		1077044265540394
793887		0		1077044265540356
793775		0		1077044265540318
793887		0		1077044265080067
793774		0		1077044265613388
673585		0		1077044265612596
793279		-1		1079334628637709
793775		-1		1077044265613265
793775		0		1077044265080319
793776		-1		1077044265540332
793887		-1		1077044265613227
793774		0		1077044265080180
793776		0		1077044265613241
797192		0		1077041165895623
797192		-1		1077046441501229
797192		0		1079334681610251
794318		0		1077044265077821
797105		0		1077044265587672
797105		0		1077044265628924
797105		-1		1077044265643040
794318		-1		1077044265613302
794931		-1		1077047941507698
797627		-1		1077040841946079
794301		0		1077044265699177
794301		0		1077044265612572
794301		0		1077044265865091
395323		-1		1077044265613326
394542		-1		1077044265865190
394541		0		1077044265860034
394543		-1		1077044265865107
394541		0		1077044265865039
394541		0		1077044265612510
395323		0		1077044265077845
394541		0		1077044265699054
393169		0		1077044265081699
393169		-1		1077044265613203
393169		0		1077044265540370
395541		-1		1077044265865886
396544		0		1077044265865879
396544		-1		1077044265628948
811247		0		1077045841691370
811247		-1		1074744644575742
742437		-1		1077040841886870
349185		-1		1077047941914779
349809		-1		1077042707572996
349814		-1		1077042707572989
349190		-1		1079334628637723
349199		-1		1077047941510230
349184		-1		1077047941914663
349088		-1		1077042723906768
343316		-1		1077047941512975
343983		-1		1077047941525364
195498		-1		1079334628687612
026337		-1		1079334628621852
078812		-1		1077041930315165
078812		0		1073332136584214
070997		-1		1079334628797557
078812		0		1073332136584290
078812		0		1077041930315127
594549		-1		1077044265561894
462917		-1		1074773641521254
462927		-1		1074773641525665
462947		-1		1074773641526112
594549		0		1077044265595561
477997		-1		1077056841425940
477997		0		1079334628797908
477987		0		1079334628797991
478218		-1		1077044265005008
477987		-1		1077056841425780
477917		-1		1077056841425032
477917		0		1079334628797984
654111		-1		1077049241709505
654111		0		1079334628621760
793759		-1		1077045541587843
793872		-1		1074334753059037
793872		0		1074773641597617
793759		0		1077045541579282
793872		0		1074773641554962
793759		0		1073335050571209
793023		-1		1077047941517772
654127		-1		1077049241798561
654127		0		1077049241793160
793993		0		1074744654610563
647657		-1		1074744654687299
647677		-1		1074744654673605
793900		-1		1074744654615162
793959		-1		1077047941517123
793002		-1		1077044265592263
793976		0		1079334628621821
793968		-1		1074773641593428
793951		-1		1077047941517208
793909		0		1074744654680320
793957		-1		1077047941517109
793946		-1		1077047941517024
793944		-1		1077047941517017
793943		-1		1077047941517000
793942		-1		1079334628797021
793940		-1		1079334628797038
793003		-1		1077044265592249
793952		-1		1077047941517291
793701		-1		1074334753019154
793702		-1		1074334753019208
793703		-1		1074334753019147
793900		0		1074744654609130
793993		-1		1074744654610174
793986		-1		1074334753019277
793909		-1		1074744654680641
793996		-1		1074744654615179
793995		-1		1074744654645602
793994		-1		1074744654636174
793709		-1		1074334753019130
793709		0		1074334753032832
793709		0		1074334753032849
654932		-1		1077045494580311
793900		0		1074744654605675
793203		-1		1077044265599729
793222		-1		1077047941516522
663566		-1		1073394441686243
793618		-1		1077044265596841
793617		-1		1077044265596865
793536		-1		1077044265584916
793532		-1		1077044265584909
793533		-1		1077044265584947
793535		-1		1077044265584930
793547		-1		1077044265584992
793534		-1		1077044265584923
793465		-1		1077047941516423
793466		-1		1077047941516409
793104		-1		1077044265593949
663568		-1		1079334628621692
798497		-1		1077046107869106
794883		-1		1077049241793221
798486		-1		1077046107869274
798486		0		1077046107638184
794150		0		1077044265501869
794150		-1		1077044265648762
794151		-1		1077044265648885
798497		0		1077046107638108
798443		-1		1077045142677134
797383		-1		1077045541585726
798465		0		1072392961513170
797362		-1		1079334628659671
797385		-1		1077045541585764
797384		-1		1077045541585887
798465		0		1079632961513170
798486		0		1077042755260708
798465		-1		1072392961515778
798444		-1		1077045142677141
794612		0		1077049241792873
794690		0		1077044265596773
794624		-1		1077049241792101
794623		-1		1077049241793726
794622		-1		1077049241793771
794621		-1		1077049241793672
794629		-1		1077049241792064
794628		-1		1077049241792002
794616		-1		1077049241792941
794625		-1		1077049241792200
794613		0		1077049241792859
794626		-1		1077049241792224
794611		-1		1077049241792798
794610		-1		1077049241792613
794619		-1		1077049241794594
794619		0		1077049241792774
794691		0		1077044265630491
794691		-1		1077044265596797
794648		0		1077047141572229
794615		-1		1074773641677944
798720		0		1077044265554513
794647		0		1077047141572212
798723		-1		1077044265630255
794637		-1		1077049241792323
794699		-1		1077044265630590
798720		-1		1077044265630385
798232		-1		1077044265561849
798721		0		1077044265565670
798230		-1		1077044265567919
798721		-1		1077044265630347
794626		0		1077049241708102
798722		0		1077044265554544
798722		-1		1077044265630316
798723		0		1077044265554582
794638		-1		1077049241792347
794690		-1		1077044265630415
794551		0		1077044265545979
794551		0		1077044265510878
794551		0		1077044265509476
794551		-1		1077044099593962
794559		0		1077044265561740
794559		0		1077044265545986
794559		0		1077044265510762
794559		0		1077044265509360
798827		-1		1077044265567933
793357		0		1077048441583526
793357		-1		1077045541586631
794559		-1		1077044099593085
794571		-1		1072829441476644
794697		-1		1077044265631672
794697		0		1077044265596735
794685		-1		1077044265630538
794685		0		1077044265596636
794551		0		1077044265561702
794648		-1		1077047141573042
794570		-1		1077044283572704
798882		0		1077044265557125
798882		-1		1077044265639845
798883		-1		1077044265561979
794579		-1		1077044283572780
794578		-1		1077044283572711
798699		-1		1074744654682676
798543		-1		1077044265541292
798544		-1		1077044265541216
798545		-1		1077044265541278
794981		0		1077044936418267
794981		0		1077044936416218
794647		-1		1077047141573035
798472		0		1077044265541254
794981		-1		1077044936411855
794054		-1		1074334753029191
794068		-1		1074773641606487
794779		0		1077044265599101
794649		-1		1077047141573059
794649		0		1077047141572236
797132		0		1077047941518175
794881		-1		1077049241793245
798471		-1		1077044265541230
794770		-1		1077044265697241
794770		0		1077044265599187
794779		-1		1077044265697265
794882		-1		1077049241793207
795494		-1		1077041930318692
797636		0		1077044265510748
795993		-1		1077047941515013
797641		-1		1077044265510724
797736		-1		1074394707165719
797929		-1		1077044099593078
797929		0		1077044265531781
797929		0		1077044265545863
797929		0		1077044265561870
794337		-1		1077044265515095
796634		-1		1074773641583436
796876		-1		1079334641178064
796800		-1		1077049241794792
796878		-1		1074744654617678
797693		-1		1077044265522765
797694		-1		1077044265522888
795328		-1		1074773641597310
797828		-1		1077047941517420
797118		-1		1073334718623892
797118		0		1073334718301677
797137		-1		1078336031771118
797132		-1		1077047941519004
797133		-1		1077047941518182
794272		-1		1079334628797113
794270		-1		1079334628797120
794279		-1		1079334628797199
797117		-1		1073334718623991
794238		-1		1077044265639821
794238		0		1077044265581526
794237		-1		1077044265639869
794237		0		1077044265581502
797296		-1		1077046107865696
797296		0		1077056341719785
794294		0		1077044265596711
794294		-1		1077044265630453
797117		0		1073334718184676
797299		0		1077044265545214
797299		-1		1077044265658952
393031		0		1077044265580277
393031		-1		1077044265005237
393032		0		1077044265580161
393032		-1		1077044265005220
395879		-1		1077044265648861
395879		0		1077044265085253
394683		-1		1074744654634675
394682		-1		1074744654633272
396493		0		1077044265588679
395859		0		1077044265085338
395866		-1		1077044265648922
396490		-1		1077044265516764
395851		-1		1077044265648984
396490		0		1077044265587610
284727		-1		1079334681397503
396404		-1		1077049241706078
395851		0		1077044265085314
395853		-1		1077044265005190
285467		-1		1074744654637676
285427		-1		1074744654612673
394674		-1		1078336031675065
395852		0		1077044265085352
285407		-1		1074744654616176
393348		-1		1077049241797908
396494		0		1077044265516726
396493		-1		1077044265516740
395866		0		1077044265085376
395878		-1		1077044265648823
395878		0		1077044265085390
396494		-1		1077044265588686
396486		-1		1077044265516887
395859		-1		1077044265648946
395852		-1		1077044265648908
396486		0		1077044265587627
393890		-1		1077044265005022
392310		0		1077045541579824
392310		-1		1077045541575550
392319		-1		1077045541575574
392319		0		1079105731575574
392306		0		1077045541579183
303595		-1		1077045541575451
392318		-1		1077045541579985
303594		-1		1077045541575413
392750		-1		1079334628797229
303508		-1		1077045541575437
392305		-1		1077045541579640
392306		-1		1077045541579626
392646		0		1077044049693292
392646		-1		1077044936411879
392646		0		1077044936418243
392646		0		1077044936788919
399949		-1		1073332330676869
399931		-1		1077045541587188
399931		0		1073332330593777
399926		0		1077045541587195
399926		-1		1073332330593876
392050		-1		1074773641687486
397506		-1		1074744654633678
398033		-1		1077052141577389
398697		-1		1074773641509894
303471		-1		1077044265518249
391676		-1		1079334631637475
397728		-1		1074773641629363
397728		0		1074773641422797
303468		0		1077044265579455
303764		0		1077044265579417
303468		0		1077044265579462
303468		-1		1077044265518225
303469		0		1077044265579431
303469		-1		1077044265518263
303460		0		1077044265572364
303460		-1		1077044265518300
303800		-1		1079334691687359
303764		-1		1077044265518386
303471		0		1077044265579578
758797		-1		1077056841425858
823057		-1		1077049241795683
758797		0		1077056841426138
760277		-1		1077047141544172
904557		-1		1077043341534524
349064		0		1077056841426534
349065		0		1077056841426527
349063		0		1077056841426541
793940		0		1077056841426015
349240		-1		1079334628797205
349249		0		1073359768595876
344489		0		1077044936411602
349284		-1		1077047941913321
349283		-1		1077047941725849
349281		-1		1074334753019239
349288		-1		1077044936411305
349730		-1		1077045541587614
349739		-1		1077045541587621
349738		-1		1077044265539350
349289		-1		1077044936411329
349870		-1		1077044265621420
349871		-1		1077044265621406
349872		-1		1077044265621482
349291		-1		1074744654659678
349746		-1		1074744654628179
349364		-1		1074334753173153
349278		-1		1074744654629183
349266		-1		1074744654629688
349891		-1		1077049241706603
349892		-1		1077049241706788
349893		-1		1077049241706665
349242		-1		1077044936411558
349218		-1		1077044265659621
349213		-1		1077047941519837
349243		-1		1077044936412692
349856		-1		1077044936419165
349211		-1		1077044265659683
349839		0		1077048341469357
349214		-1		1077047941519844
349215		-1		1077047941519851
349216		-1		1077047941519356
349228		-1		1077047941913932
349220		-1		1077047941626030
349230		-1		1077045494588621
349212		-1		1077044265658563
349751		-1		1077049241708508
349246		-1		1077336811589576
349245		-1		1077044936411893
349219		-1		1077044265659645
349244		-1		1077044936411831
349210		-1		1077044265659607
349206		-1		1079334628805870
349829		-1		1077049241707082
349820		-1		1077049241793269
349205		-1		1077045541587584
349838		0		1077048341469470
349183		-1		1077045494580618
349075		-1		1079334628797489
349079		-1		1077045382571209
349078		-1		1077045382883319
349065		-1		1079334628805573
349063		-1		1079334628893709
349062		-1		1074744654613878
349128		-1		1079334628805597
349943		0		1077044265546815
349067		-1		1077049241709475
349943		-1		1077044265630514
349059		-1		1074394976106840
349058		-1		1077047941914700
416467		-1		1074334753029177
349991		-1		1077041544725084
349990		-1		1077041544725831
349102		-1		1077049241709499
416467		0		1074773641587878
349911		-1		1077044265596827
349913		-1		1074773641563582
349932		-1		1077044265648847
349932		0		1077044265085239
349933		-1		1077044265539312
349042		-1		1077047941913260
349101		-1		1077044265643743
349966		-1		1077047941913772
349001		-1		1077045541587171
349080		-1		1074744654672806
349089		-1		1074394707161193
349064		-1		1079334628893792
349036		-1		1077047941913956
349035		-1		1077047941913963
349032		-1		1077046741076977
349031		-1		1077046741076847
349020		-1		1079334631980601
349029		-1		1077044265639784
349030		-1		1077046107947149
349131		0		1077044936411428
349144		-1		1077047941912904
349994		-1		1077044265628764
306883		-1		1077047941549278
306882		-1		1077047941549285
303376		-1		1077047941534021
303375		-1		1077047941534038
305090		-1		1079334628877761
305848		-1		1073335050599494
305009		-1		1079334628608624
305009		0		1079334628608761
305000		-1		1079334628608747
305001		-1		1079334628608839
305090		0		1079334628659862
304162		0		1077052141464344
304162		-1		1077044265505232
305340		-1		1077047941534984
